date,date_key,year,day_of_year,day_of_month,iso_day_of_week,day_name_pt,week_of_year,month,year_month,month_name,quarter,quarter_name,semester,trimestre,is_weekend
2026-11-24,20261124,2026,328,24,2,terça-feira,48,11,2026-11,Novembro,4,Q4,2,T4,False
2026-11-25,20261125,2026,329,25,3,quarta-feira,48,11,2026-11,Novembro,4,Q4,2,T4,False
2026-11-26,20261126,2026,330,26,4,quinta-feira,48,11,2026-11,Novembro,4,Q4,2,T4,False
2026-11-27,20261127,2026,331,27,5,sexta-feira,48,11,2026-11,Novembro,4,Q4,2,T4,False
2026-11-28,20261128,2026,332,28,6,sábado,48,11,2026-11,Novembro,4,Q4,2,T4,True
2026-11-29,20261129,2026,333,29,7,domingo,48,11,2026-11,Novembro,4,Q4,2,T4,True
2026-11-30,20261130,2026,334,30,1,segunda-feira,49,11,2026-11,Novembro,4,Q4,2,T4,False
2026-12-01,20261201,2026,335,1,2,terça-feira,49,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-02,20261202,2026,336,2,3,quarta-feira,49,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-03,20261203,2026,337,3,4,quinta-feira,49,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-04,20261204,2026,338,4,5,sexta-feira,49,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-05,20261205,2026,339,5,6,sábado,49,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-06,20261206,2026,340,6,7,domingo,49,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-07,20261207,2026,341,7,1,segunda-feira,50,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-08,20261208,2026,342,8,2,terça-feira,50,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-09,20261209,2026,343,9,3,quarta-feira,50,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-10,20261210,2026,344,10,4,quinta-feira,50,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-11,20261211,2026,345,11,5,sexta-feira,50,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-12,20261212,2026,346,12,6,sábado,50,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-13,20261213,2026,347,13,7,domingo,50,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-14,20261214,2026,348,14,1,segunda-feira,51,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-15,20261215,2026,349,15,2,terça-feira,51,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-16,20261216,2026,350,16,3,quarta-feira,51,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-17,20261217,2026,351,17,4,quinta-feira,51,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-18,20261218,2026,352,18,5,sexta-feira,51,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-19,20261219,2026,353,19,6,sábado,51,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-20,20261220,2026,354,20,7,domingo,51,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-21,20261221,2026,355,21,1,segunda-feira,52,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-22,20261222,2026,356,22,2,terça-feira,52,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-23,20261223,2026,357,23,3,quarta-feira,52,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-24,20261224,2026,358,24,4,quinta-feira,52,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-25,20261225,2026,359,25,5,sexta-feira,52,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-26,20261226,2026,360,26,6,sábado,52,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-27,20261227,2026,361,27,7,domingo,52,12,2026-12,Dezembro,4,Q4,2,T4,True
2026-12-28,20261228,2026,362,28,1,segunda-feira,53,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-29,20261229,2026,363,29,2,terça-feira,53,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-30,20261230,2026,364,30,3,quarta-feira,53,12,2026-12,Dezembro,4,Q4,2,T4,False
2026-12-31,20261231,2026,365,31,4,quinta-feira,53,12,2026-12,Dezembro,4,Q4,2,T4,False
2027-01-01,20270101,2027,1,1,5,sexta-feira,53,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-02,20270102,2027,2,2,6,sábado,53,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-03,20270103,2027,3,3,7,domingo,53,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-04,20270104,2027,4,4,1,segunda-feira,1,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-05,20270105,2027,5,5,2,terça-feira,1,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-06,20270106,2027,6,6,3,quarta-feira,1,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-07,20270107,2027,7,7,4,quinta-feira,1,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-08,20270108,2027,8,8,5,sexta-feira,1,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-09,20270109,2027,9,9,6,sábado,1,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-10,20270110,2027,10,10,7,domingo,1,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-11,20270111,2027,11,11,1,segunda-feira,2,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-12,20270112,2027,12,12,2,terça-feira,2,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-13,20270113,2027,13,13,3,quarta-feira,2,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-14,20270114,2027,14,14,4,quinta-feira,2,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-15,20270115,2027,15,15,5,sexta-feira,2,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-16,20270116,2027,16,16,6,sábado,2,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-17,20270117,2027,17,17,7,domingo,2,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-18,20270118,2027,18,18,1,segunda-feira,3,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-19,20270119,2027,19,19,2,terça-feira,3,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-20,20270120,2027,20,20,3,quarta-feira,3,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-21,20270121,2027,21,21,4,quinta-feira,3,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-22,20270122,2027,22,22,5,sexta-feira,3,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-23,20270123,2027,23,23,6,sábado,3,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-24,20270124,2027,24,24,7,domingo,3,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-25,20270125,2027,25,25,1,segunda-feira,4,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-26,20270126,2027,26,26,2,terça-feira,4,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-27,20270127,2027,27,27,3,quarta-feira,4,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-28,20270128,2027,28,28,4,quinta-feira,4,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-29,20270129,2027,29,29,5,sexta-feira,4,1,2027-01,Janeiro,1,Q1,1,T1,False
2027-01-30,20270130,2027,30,30,6,sábado,4,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-01-31,20270131,2027,31,31,7,domingo,4,1,2027-01,Janeiro,1,Q1,1,T1,True
2027-02-01,20270201,2027,32,1,1,segunda-feira,5,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-02,20270202,2027,33,2,2,terça-feira,5,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-03,20270203,2027,34,3,3,quarta-feira,5,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-04,20270204,2027,35,4,4,quinta-feira,5,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-05,20270205,2027,36,5,5,sexta-feira,5,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-06,20270206,2027,37,6,6,sábado,5,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-07,20270207,2027,38,7,7,domingo,5,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-08,20270208,2027,39,8,1,segunda-feira,6,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-09,20270209,2027,40,9,2,terça-feira,6,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-10,20270210,2027,41,10,3,quarta-feira,6,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-11,20270211,2027,42,11,4,quinta-feira,6,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-12,20270212,2027,43,12,5,sexta-feira,6,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-13,20270213,2027,44,13,6,sábado,6,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-14,20270214,2027,45,14,7,domingo,6,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-15,20270215,2027,46,15,1,segunda-feira,7,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-16,20270216,2027,47,16,2,terça-feira,7,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-17,20270217,2027,48,17,3,quarta-feira,7,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-18,20270218,2027,49,18,4,quinta-feira,7,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-19,20270219,2027,50,19,5,sexta-feira,7,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-20,20270220,2027,51,20,6,sábado,7,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-21,20270221,2027,52,21,7,domingo,7,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-22,20270222,2027,53,22,1,segunda-feira,8,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-23,20270223,2027,54,23,2,terça-feira,8,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-24,20270224,2027,55,24,3,quarta-feira,8,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-25,20270225,2027,56,25,4,quinta-feira,8,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-26,20270226,2027,57,26,5,sexta-feira,8,2,2027-02,Fevereiro,1,Q1,1,T1,False
2027-02-27,20270227,2027,58,27,6,sábado,8,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-02-28,20270228,2027,59,28,7,domingo,8,2,2027-02,Fevereiro,1,Q1,1,T1,True
2027-03-01,20270301,2027,60,1,1,segunda-feira,9,3,2027-03,Março,1,Q1,1,T1,False
2027-03-02,20270302,2027,61,2,2,terça-feira,9,3,2027-03,Março,1,Q1,1,T1,False
2027-03-03,20270303,2027,62,3,3,quarta-feira,9,3,2027-03,Março,1,Q1,1,T1,False
2027-03-04,20270304,2027,63,4,4,quinta-feira,9,3,2027-03,Março,1,Q1,1,T1,False
2027-03-05,20270305,2027,64,5,5,sexta-feira,9,3,2027-03,Março,1,Q1,1,T1,False
2027-03-06,20270306,2027,65,6,6,sábado,9,3,2027-03,Março,1,Q1,1,T1,True
2027-03-07,20270307,2027,66,7,7,domingo,9,3,2027-03,Março,1,Q1,1,T1,True
2027-03-08,20270308,2027,67,8,1,segunda-feira,10,3,2027-03,Março,1,Q1,1,T1,False
2027-03-09,20270309,2027,68,9,2,terça-feira,10,3,2027-03,Março,1,Q1,1,T1,False
2027-03-10,20270310,2027,69,10,3,quarta-feira,10,3,2027-03,Março,1,Q1,1,T1,False
2027-03-11,20270311,2027,70,11,4,quinta-feira,10,3,2027-03,Março,1,Q1,1,T1,False
2027-03-12,20270312,2027,71,12,5,sexta-feira,10,3,2027-03,Março,1,Q1,1,T1,False
2027-03-13,20270313,2027,72,13,6,sábado,10,3,2027-03,Março,1,Q1,1,T1,True
2027-03-14,20270314,2027,73,14,7,domingo,10,3,2027-03,Março,1,Q1,1,T1,True
2027-03-15,20270315,2027,74,15,1,segunda-feira,11,3,2027-03,Março,1,Q1,1,T1,False
2027-03-16,20270316,2027,75,16,2,terça-feira,11,3,2027-03,Março,1,Q1,1,T1,False
2027-03-17,20270317,2027,76,17,3,quarta-feira,11,3,2027-03,Março,1,Q1,1,T1,False
2027-03-18,20270318,2027,77,18,4,quinta-feira,11,3,2027-03,Março,1,Q1,1,T1,False
2027-03-19,20270319,2027,78,19,5,sexta-feira,11,3,2027-03,Março,1,Q1,1,T1,False
2027-03-20,20270320,2027,79,20,6,sábado,11,3,2027-03,Março,1,Q1,1,T1,True
2027-03-21,20270321,2027,80,21,7,domingo,11,3,2027-03,Março,1,Q1,1,T1,True
2027-03-22,20270322,2027,81,22,1,segunda-feira,12,3,2027-03,Março,1,Q1,1,T1,False
2027-03-23,20270323,2027,82,23,2,terça-feira,12,3,2027-03,Março,1,Q1,1,T1,False
2027-03-24,20270324,2027,83,24,3,quarta-feira,12,3,2027-03,Março,1,Q1,1,T1,False
2027-03-25,20270325,2027,84,25,4,quinta-feira,12,3,2027-03,Março,1,Q1,1,T1,False
2027-03-26,20270326,2027,85,26,5,sexta-feira,12,3,2027-03,Março,1,Q1,1,T1,False
2027-03-27,20270327,2027,86,27,6,sábado,12,3,2027-03,Março,1,Q1,1,T1,True
2027-03-28,20270328,2027,87,28,7,domingo,12,3,2027-03,Março,1,Q1,1,T1,True
2027-03-29,20270329,2027,88,29,1,segunda-feira,13,3,2027-03,Março,1,Q1,1,T1,False
2027-03-30,20270330,2027,89,30,2,terça-feira,13,3,2027-03,Março,1,Q1,1,T1,False
2027-03-31,20270331,2027,90,31,3,quarta-feira,13,3,2027-03,Março,1,Q1,1,T1,False
2027-04-01,20270401,2027,91,1,4,quinta-feira,13,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-02,20270402,2027,92,2,5,sexta-feira,13,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-03,20270403,2027,93,3,6,sábado,13,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-04,20270404,2027,94,4,7,domingo,13,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-05,20270405,2027,95,5,1,segunda-feira,14,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-06,20270406,2027,96,6,2,terça-feira,14,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-07,20270407,2027,97,7,3,quarta-feira,14,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-08,20270408,2027,98,8,4,quinta-feira,14,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-09,20270409,2027,99,9,5,sexta-feira,14,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-10,20270410,2027,100,10,6,sábado,14,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-11,20270411,2027,101,11,7,domingo,14,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-12,20270412,2027,102,12,1,segunda-feira,15,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-13,20270413,2027,103,13,2,terça-feira,15,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-14,20270414,2027,104,14,3,quarta-feira,15,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-15,20270415,2027,105,15,4,quinta-feira,15,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-16,20270416,2027,106,16,5,sexta-feira,15,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-17,20270417,2027,107,17,6,sábado,15,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-18,20270418,2027,108,18,7,domingo,15,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-19,20270419,2027,109,19,1,segunda-feira,16,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-20,20270420,2027,110,20,2,terça-feira,16,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-21,20270421,2027,111,21,3,quarta-feira,16,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-22,20270422,2027,112,22,4,quinta-feira,16,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-23,20270423,2027,113,23,5,sexta-feira,16,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-24,20270424,2027,114,24,6,sábado,16,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-25,20270425,2027,115,25,7,domingo,16,4,2027-04,Abril,2,Q2,1,T2,True
2027-04-26,20270426,2027,116,26,1,segunda-feira,17,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-27,20270427,2027,117,27,2,terça-feira,17,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-28,20270428,2027,118,28,3,quarta-feira,17,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-29,20270429,2027,119,29,4,quinta-feira,17,4,2027-04,Abril,2,Q2,1,T2,False
2027-04-30,20270430,2027,120,30,5,sexta-feira,17,4,2027-04,Abril,2,Q2,1,T2,False
2027-05-01,20270501,2027,121,1,6,sábado,17,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-02,20270502,2027,122,2,7,domingo,17,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-03,20270503,2027,123,3,1,segunda-feira,18,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-04,20270504,2027,124,4,2,terça-feira,18,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-05,20270505,2027,125,5,3,quarta-feira,18,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-06,20270506,2027,126,6,4,quinta-feira,18,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-07,20270507,2027,127,7,5,sexta-feira,18,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-08,20270508,2027,128,8,6,sábado,18,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-09,20270509,2027,129,9,7,domingo,18,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-10,20270510,2027,130,10,1,segunda-feira,19,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-11,20270511,2027,131,11,2,terça-feira,19,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-12,20270512,2027,132,12,3,quarta-feira,19,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-13,20270513,2027,133,13,4,quinta-feira,19,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-14,20270514,2027,134,14,5,sexta-feira,19,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-15,20270515,2027,135,15,6,sábado,19,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-16,20270516,2027,136,16,7,domingo,19,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-17,20270517,2027,137,17,1,segunda-feira,20,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-18,20270518,2027,138,18,2,terça-feira,20,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-19,20270519,2027,139,19,3,quarta-feira,20,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-20,20270520,2027,140,20,4,quinta-feira,20,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-21,20270521,2027,141,21,5,sexta-feira,20,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-22,20270522,2027,142,22,6,sábado,20,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-23,20270523,2027,143,23,7,domingo,20,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-24,20270524,2027,144,24,1,segunda-feira,21,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-25,20270525,2027,145,25,2,terça-feira,21,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-26,20270526,2027,146,26,3,quarta-feira,21,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-27,20270527,2027,147,27,4,quinta-feira,21,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-28,20270528,2027,148,28,5,sexta-feira,21,5,2027-05,Maio,2,Q2,1,T2,False
2027-05-29,20270529,2027,149,29,6,sábado,21,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-30,20270530,2027,150,30,7,domingo,21,5,2027-05,Maio,2,Q2,1,T2,True
2027-05-31,20270531,2027,151,31,1,segunda-feira,22,5,2027-05,Maio,2,Q2,1,T2,False
2027-06-01,20270601,2027,152,1,2,terça-feira,22,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-02,20270602,2027,153,2,3,quarta-feira,22,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-03,20270603,2027,154,3,4,quinta-feira,22,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-04,20270604,2027,155,4,5,sexta-feira,22,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-05,20270605,2027,156,5,6,sábado,22,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-06,20270606,2027,157,6,7,domingo,22,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-07,20270607,2027,158,7,1,segunda-feira,23,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-08,20270608,2027,159,8,2,terça-feira,23,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-09,20270609,2027,160,9,3,quarta-feira,23,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-10,20270610,2027,161,10,4,quinta-feira,23,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-11,20270611,2027,162,11,5,sexta-feira,23,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-12,20270612,2027,163,12,6,sábado,23,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-13,20270613,2027,164,13,7,domingo,23,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-14,20270614,2027,165,14,1,segunda-feira,24,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-15,20270615,2027,166,15,2,terça-feira,24,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-16,20270616,2027,167,16,3,quarta-feira,24,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-17,20270617,2027,168,17,4,quinta-feira,24,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-18,20270618,2027,169,18,5,sexta-feira,24,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-19,20270619,2027,170,19,6,sábado,24,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-20,20270620,2027,171,20,7,domingo,24,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-21,20270621,2027,172,21,1,segunda-feira,25,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-22,20270622,2027,173,22,2,terça-feira,25,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-23,20270623,2027,174,23,3,quarta-feira,25,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-24,20270624,2027,175,24,4,quinta-feira,25,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-25,20270625,2027,176,25,5,sexta-feira,25,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-26,20270626,2027,177,26,6,sábado,25,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-27,20270627,2027,178,27,7,domingo,25,6,2027-06,Junho,2,Q2,1,T2,True
2027-06-28,20270628,2027,179,28,1,segunda-feira,26,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-29,20270629,2027,180,29,2,terça-feira,26,6,2027-06,Junho,2,Q2,1,T2,False
2027-06-30,20270630,2027,181,30,3,quarta-feira,26,6,2027-06,Junho,2,Q2,1,T2,False
2027-07-01,20270701,2027,182,1,4,quinta-feira,26,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-02,20270702,2027,183,2,5,sexta-feira,26,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-03,20270703,2027,184,3,6,sábado,26,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-04,20270704,2027,185,4,7,domingo,26,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-05,20270705,2027,186,5,1,segunda-feira,27,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-06,20270706,2027,187,6,2,terça-feira,27,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-07,20270707,2027,188,7,3,quarta-feira,27,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-08,20270708,2027,189,8,4,quinta-feira,27,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-09,20270709,2027,190,9,5,sexta-feira,27,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-10,20270710,2027,191,10,6,sábado,27,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-11,20270711,2027,192,11,7,domingo,27,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-12,20270712,2027,193,12,1,segunda-feira,28,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-13,20270713,2027,194,13,2,terça-feira,28,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-14,20270714,2027,195,14,3,quarta-feira,28,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-15,20270715,2027,196,15,4,quinta-feira,28,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-16,20270716,2027,197,16,5,sexta-feira,28,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-17,20270717,2027,198,17,6,sábado,28,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-18,20270718,2027,199,18,7,domingo,28,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-19,20270719,2027,200,19,1,segunda-feira,29,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-20,20270720,2027,201,20,2,terça-feira,29,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-21,20270721,2027,202,21,3,quarta-feira,29,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-22,20270722,2027,203,22,4,quinta-feira,29,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-23,20270723,2027,204,23,5,sexta-feira,29,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-24,20270724,2027,205,24,6,sábado,29,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-25,20270725,2027,206,25,7,domingo,29,7,2027-07,Julho,3,Q3,2,T3,True
2027-07-26,20270726,2027,207,26,1,segunda-feira,30,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-27,20270727,2027,208,27,2,terça-feira,30,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-28,20270728,2027,209,28,3,quarta-feira,30,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-29,20270729,2027,210,29,4,quinta-feira,30,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-30,20270730,2027,211,30,5,sexta-feira,30,7,2027-07,Julho,3,Q3,2,T3,False
2027-07-31,20270731,2027,212,31,6,sábado,30,7,2027-07,Julho,3,Q3,2,T3,True
2027-08-01,20270801,2027,213,1,7,domingo,30,8,2027-08,Agosto,3,Q3,2,T3,True
2027-08-02,20270802,2027,214,2,1,segunda-feira,31,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-03,20270803,2027,215,3,2,terça-feira,31,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-04,20270804,2027,216,4,3,quarta-feira,31,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-05,20270805,2027,217,5,4,quinta-feira,31,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-06,20270806,2027,218,6,5,sexta-feira,31,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-07,20270807,2027,219,7,6,sábado,31,8,2027-08,Agosto,3,Q3,2,T3,True
2027-08-08,20270808,2027,220,8,7,domingo,31,8,2027-08,Agosto,3,Q3,2,T3,True
2027-08-09,20270809,2027,221,9,1,segunda-feira,32,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-10,20270810,2027,222,10,2,terça-feira,32,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-11,20270811,2027,223,11,3,quarta-feira,32,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-12,20270812,2027,224,12,4,quinta-feira,32,8,2027-08,Agosto,3,Q3,2,T3,False
2027-08-13,20270813,2027,225,13,5,sexta-feira,32,8,2027-08,Agosto,3,Q3,2,T3,False
